# File containing a listing of the fitness of the top-ranked
# individual for each ligand docked in GOLD.
#
# Format is:
#
#     Score     S(PLP)   S(hbond)     S(cho)   S(metal)  DE(clash)   DE(tors)    DE(con)     intcor     time                               File name                Ligand name

     34.70     -37.02       0.00       0.00       0.00       1.61       0.40      -0.00       0.11    6.532  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7273_4.mol2'             'ZINC20558643'
     45.41     -48.17       0.00       0.00       0.00       1.25       1.66      -0.00       1.80    8.812  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7274_4.mol2'             'ZINC21258296'
     55.93     -56.13       0.94       0.00       0.00       0.93       2.75      -0.00       3.43    8.968  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7275_1.mol2'             'ZINC21258397'
     52.23     -55.65       0.00       0.00       0.00       0.00       2.65      -0.00       1.88    9.956  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7276_2.mol2'             'ZINC21866040'
     27.72     -29.69       0.00       0.00       0.00       0.19       1.37      -0.00       0.84    6.400  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7277_3.mol2'             'ZINC25445085'
     66.39     -61.12       1.91       0.00       0.00       0.00       0.56      -0.00       0.65    6.740  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7278_3.mol2'             'ZINC28286085'
     26.63     -27.37       2.34       0.00       0.00       7.87       3.81      -0.00       6.92   13.800  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7279_1.mol2'             'ZINC29055547'
     27.50     -30.08       0.70       0.00       0.00       4.51       1.29      -0.00       1.52    8.012  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7280_1.mol2'             'ZINC09589885'
     41.36     -43.01       0.00       0.00       0.00      47.74       1.71      -0.00      49.45   11.172  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7281_2.mol2'             'ZINC34787037'
     55.84     -57.43       0.85       0.00       0.00       2.13       1.61      -0.00       0.89   11.296  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7282_2.mol2'             'ZINC35969371'
     73.71     -81.60       1.00       0.00       0.00      11.93       1.20      -0.00       3.16    7.692  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7283_1.mol2'             'ZINC02319885'
     56.27     -56.77       1.79       0.00       0.00       2.46       2.27      -0.00       1.13   15.296  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7284_4.mol2'             'ZINC38655002'
     29.21     -27.76       0.99       0.00       0.00       0.66       1.09      -0.00       1.32    6.428  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7285_2.mol2'             'ZINC38688645'
     34.28     -32.49       1.46       0.00       0.00       1.48       1.38      -0.00       1.67   11.256  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7286_3.mol2'             'ZINC38688734'
     44.95     -46.41       0.94       0.00       0.00       0.04       2.42      -0.00       0.30    9.864  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7287_1.mol2'             'ZINC38700911'
     71.68     -66.96       2.45       0.00       0.00       0.00       3.33      -0.00       4.02    7.968  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7288_3.mol2'             'ZINC38930499'
     42.39     -42.92       0.00       0.00       0.00       0.00       2.34      -0.00       3.84    9.856  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7289_1.mol2'             'ZINC39324541'
     72.92     -71.88       1.00       0.00       0.00       3.44       2.11      -0.00       5.28   10.992  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7290_1.mol2'             'ZINC39772051'
     77.02     -72.43       1.79       0.00       0.00       0.00       2.77      -0.00       4.75    8.100  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7291_1.mol2'             'ZINC39774705'
     50.19     -53.38       0.00       0.00       0.00       0.00       3.74      -0.00       4.21    7.468  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7292_1.mol2'             'ZINC33568224'
     65.77     -68.25       0.00       0.00       0.00       5.07       1.43      -0.00       5.45   11.128  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7293_1.mol2'             'ZINC39856839'
     70.30     -68.29       1.00       0.00       0.00       3.02       1.04      -0.00       4.09    6.920  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7294_2.mol2'             'ZINC40813436'
      6.04      -9.50       0.00       0.00       0.00       0.00       1.84      -0.00       0.16    3.932  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7295_2.mol2'             'ZINC40825852'
     59.96     -57.52       1.00       0.00       0.00       3.17       1.35      -0.00       4.77    5.864  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7296_1.mol2'             'ZINC40825858'
     71.82     -73.00       1.00       0.00       0.00       6.54       2.15      -0.00       6.66    6.272  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7297_1.mol2'             'ZINC40826857'
     58.06     -59.94       0.00       0.00       0.00       0.05       5.71      -0.00       8.42    6.760  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7298_1.mol2'             'ZINC01390123'
     22.65     -23.48       0.45       0.00       0.00       4.83       2.48      -0.00       7.61    4.908  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7299_3.mol2'             'ZINC54616931'
     69.68     -67.44       1.00       0.00       0.00       4.80       1.73      -0.00       6.69    4.668  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7300_1.mol2'             'ZINC08926499'
     51.68     -50.74       0.61       0.00       0.00       0.00       3.31      -0.00       5.74    6.940  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7301_4.mol2'             'ZINC22844130'
    -37.09     -65.15       0.00       0.00       0.00       0.00       1.24    -100.00       0.24    8.604  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7302_2.mol2'             'ZINC08694937'
     32.42     -38.84       0.00       0.00       0.00       6.10       0.64      -0.00       0.95    3.364  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7303_3.mol2'             'ZINC08767669'
     47.80     -51.85       0.00       0.00       0.00       6.08       3.40      -0.00       7.40    9.044  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7304_1.mol2'             'ZINC13097600'
     50.92     -62.65       0.50       0.00       0.00       9.40       1.95      -0.00       0.08    6.808  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7305_2.mol2'             'ZINC03167613'
     52.38     -56.81       0.00       0.00       0.00       5.04       1.90      -0.00       4.02    3.536  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7306_1.mol2'             'ZINC13573165'
    -58.67     -41.27       0.20       0.00       0.00       0.14       0.89    -100.00       1.39    9.540  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7307_5.mol2'             'ZINC16038960'
      0.99     -18.59       0.00       0.00       0.00       9.77       4.18      -0.00       0.55    8.860  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7308_5.mol2'             'ZINC08829034'
    -35.85     -63.98       0.80       0.00       0.00       1.52       0.96    -100.00       1.21    8.788  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7309_5.mol2'             'ZINC08829035'
     13.03     -18.08       0.16       0.00       0.00      10.35       2.18      -0.00       8.10    8.892  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7310_1.mol2'             'ZINC33726816'
     53.67     -55.96       0.00       0.00       0.00       0.00       2.68      -0.00       3.07    9.924  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7311_3.mol2'             'ZINC34749982'
     54.57     -56.52       0.00       0.00       0.00       0.51       2.45      -0.00       3.46   10.364  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7312_2.mol2'             'ZINC34750075'
     47.11     -47.94       0.00       0.00       0.00       0.00       2.03      -0.00       3.04    9.564  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7313_3.mol2'             'ZINC34756680'
     59.19     -62.27       0.00       0.00       0.00       0.00       1.57      -0.00       0.02    5.572  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7314_3.mol2'             'ZINC16037160'
    -22.33      23.53       1.27       0.00       0.00       0.17       1.78      -0.00       1.14    4.508  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7315_2.mol2'             'ZINC09486958'
     13.22     -21.53       0.00       0.00       0.00       6.83       1.38      -0.00       1.30    3.444  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7316_3.mol2'             'ZINC02245708'
    -39.53      39.31       0.85       0.00       0.00       0.03       1.52      -0.00       0.31    2.208  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7317_2.mol2'             'ZINC02246805'
     41.53     -41.11       0.99       0.00       0.00       0.05       1.28      -0.00       0.05    2.876  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7318_1.mol2'             'ZINC38966168'
     35.59     -31.84       2.00       0.00       0.00       0.00       1.14      -0.00       0.04    2.864  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7319_2.mol2'             'ZINC38980039'
     39.00     -38.22       1.00       0.00       0.00       0.00       1.14      -0.00       0.05    2.824  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7320_1.mol2'             'ZINC39011979'
    -13.80      -9.74       0.00       0.00       0.00      21.77       2.12      -0.00       2.47    6.796  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7321_3.mol2'             'ZINC39365050'
     37.23     -35.88       1.00       0.00       0.00       0.04       2.58      -0.00       3.07    6.948  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7322_2.mol2'             'ZINC39528267'
    -21.63      17.48       0.43       0.00       0.00       2.81       2.85      -0.00       2.96    6.980  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7323_2.mol2'             'ZINC39964707'
     32.56     -31.39       0.91       0.00       0.00       0.01       0.78      -0.00       0.01    5.176  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7324_4.mol2'             'ZINC43769774'
     48.68     -53.06       0.00       0.00       0.00       4.41       1.93      -0.00       3.90    7.240  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7325_3.mol2'             'ZINC38741611'
     61.30     -60.83       1.24       0.00       0.00       3.14       2.05      -0.00       3.99   10.488  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7326_2.mol2'             'ZINC04788297'
     59.99     -58.14       0.99       0.00       0.00       1.65       0.10      -0.00       0.69    4.416  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7327_1.mol2'             'ZINC41353819'
     55.11     -61.59       1.00       0.00       0.00       9.22       0.51      -0.00       0.77    3.544  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7328_3.mol2'             'ZINC41353821'
     52.41     -50.07       1.55       0.00       0.00       0.00       2.58      -0.00       1.43    6.868  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7329_1.mol2'             'ZINC41513665'
     47.00     -46.81       0.79       0.00       0.00       0.31       1.88      -0.00       1.90    6.780  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7330_4.mol2'             'ZINC41583629'
     32.10     -34.32       0.63       0.00       0.00       0.76       2.44      -0.00       1.52    5.256  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7331_3.mol2'             'ZINC41585538'
    -43.27     -60.62       0.00       0.00       0.00       3.98       0.55    -100.00       1.07    6.868  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7332_3.mol2'             'ZINC15305602'
     51.49     -55.15       0.00       0.00       0.00       0.34       2.01      -0.00       0.68    7.764  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7333_4.mol2'             'ZINC39946650'
     34.65     -35.88       0.00       0.00       0.00       0.21       1.86      -0.00       2.70    8.404  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7334_2.mol2'             'ZINC63258934'
     62.45     -63.17       0.45       0.00       0.00      18.90       1.54      -0.00      19.90    8.684  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7335_1.mol2'             'ZINC63349871'
     54.43     -56.45       0.00       0.00       0.00      29.09       1.23      -0.00      29.02    4.776  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7336_1.mol2'             'ZINC63573194'
     48.30     -48.84       0.00       0.00       0.00      27.31       1.21      -0.00      29.19    3.792  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7337_4.mol2'             'ZINC63573211'
     46.93     -45.22       0.81       0.00       0.00      10.58       0.92      -0.00      11.68    3.204  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7338_2.mol2'             'ZINC63573214'
     55.91     -59.18       0.00       0.00       0.00      30.05       1.22      -0.00      29.16    4.828  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7339_1.mol2'             'ZINC63573421'
     57.80     -61.07       0.00       0.00       0.00      30.04       1.23      -0.00      29.22    2.844  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7340_2.mol2'             'ZINC63573443'
     64.47     -68.38       0.00       0.00       0.00       3.06       1.13      -0.00       1.24    9.508  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7341_2.mol2'             'ZINC63654902'
     13.89     -15.70       0.06       0.00       0.00       0.00       2.52      -0.00       3.06    5.004  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7342_1.mol2'             'ZINC38965271'
      9.89     -15.95       0.00       0.00       0.00       3.34       2.89      -0.00       3.06    5.000  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7343_4.mol2'             'ZINC63761317'
     51.44     -52.23       0.26       0.00       0.00       0.00       0.81      -0.00       0.04    4.556  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7344_4.mol2'             'ZINC39011979'
     48.96     -48.04       0.90       0.00       0.00       0.02       0.91      -0.00       0.05    2.724  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7345_3.mol2'             'ZINC39011980'
     47.78     -48.32       1.00       0.00       0.00      15.41       1.84      -0.00      14.49    9.656  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7346_1.mol2'             'ZINC64623163'
     47.28     -49.00       0.00       0.00       0.00       3.11       1.23      -0.00       3.86    5.952  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7347_5.mol2'             'ZINC35397197'
    -34.40     -63.21       1.47       0.00       0.00       5.06       1.64    -100.00       5.77    3.964  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7348_1.mol2'             'ZINC35427160'
    -46.00     -54.42       0.00       0.00       0.00       3.19       1.48    -100.00       5.72    6.528  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7349_2.mol2'             'ZINC35427311'
    -29.09     -69.62       1.00       0.00       0.00       4.78       1.20    -100.00       4.83    2.880  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7350_1.mol2'             'ZINC35427366'
    -43.96     -58.72       0.00       0.00       0.00       4.85       1.28    -100.00       4.70    5.076  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7351_1.mol2'             'ZINC35427386'
     81.10     -77.33       1.80       0.00       0.00       0.00       2.75      -0.00       3.86   12.428  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7352_3.mol2'             'ZINC01474472'
      7.73      -5.78       2.30       0.00       0.00       5.01       3.06      -0.00       5.95    7.796  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7353_2.mol2'             'ZINC02531656'
     56.32     -59.71       0.00       0.00       0.00       6.57       2.85      -0.00       8.89   10.568  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7354_3.mol2'             'ZINC03312123'
     77.91     -73.13       1.62       0.00       0.00       2.85       0.79      -0.00       4.35    7.868  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7355_1.mol2'             'ZINC00746575'
     63.20     -56.59       2.90       0.00       0.00       5.01       3.35      -0.00       9.21   10.916  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7356_2.mol2'             'ZINC01205276'
     59.62     -61.18       1.00       0.00       0.00       4.56       3.83      -0.00       6.76   13.108  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7357_3.mol2'             'ZINC09187391'
     84.44     -81.14       1.16       0.00       0.00       2.94       0.64      -0.00       4.05   12.300  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7358_1.mol2'             'ZINC09277296'
     54.51     -52.97       1.00       0.00       0.00       0.00       1.53      -0.00       1.61    9.204  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7359_4.mol2'             'ZINC09347463'
     72.85     -71.79       1.00       0.00       0.00       4.92       2.34      -0.00       7.04   10.148  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7360_3.mol2'             'ZINC09540073'
     39.59     -35.56       2.00       0.00       0.00       0.00       2.44      -0.00       2.58    6.500  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7361_1.mol2'             'ZINC01434715'
      7.14     -10.14       0.21       0.00       0.00       5.72       3.18      -0.00       8.21    7.908  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7362_2.mol2'             'ZINC09907058'
     57.98     -54.20       1.98       0.00       0.00       0.00       1.64      -0.00       0.98    6.436  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7363_1.mol2'             'ZINC10002020'
     72.43     -70.40       0.96       0.00       0.00       0.06       1.66      -0.00       2.43   11.352  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7364_3.mol2'             'ZINC10084081'
     53.05     -53.04       0.23       0.00       0.00       0.00       1.77      -0.00       2.88   11.128  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7365_5.mol2'             'ZINC11236028'
     69.38     -67.24       1.54       0.00       0.00       0.00       2.34      -0.00       2.20    8.964  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7366_3.mol2'             'ZINC11317094'
     39.17     -38.53       0.86       0.00       0.00       0.00       2.44      -0.00       2.93   13.812  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7367_2.mol2'             'ZINC08763985'
     72.14     -70.02       1.96       0.00       0.00       1.22       2.64      -0.00       2.74   13.600  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7368_1.mol2'             'ZINC12761899'
     65.95     -68.58       0.00       0.00       0.00       5.41       2.53      -0.00       7.83    8.244  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7369_2.mol2'             'ZINC14070238'
     65.28     -67.25       0.30       0.00       0.00       0.14       3.63      -0.00       4.52   14.208  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7370_5.mol2'             'ZINC14275538'
     68.01     -74.08       0.00       0.00       0.00       9.78       2.11      -0.00       7.91   10.492  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7371_5.mol2'             'ZINC15735934'
     66.41     -64.43       0.90       0.00       0.00       4.18       2.36      -0.00       8.19   12.948  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7372_1.mol2'             'ZINC16869728'
     63.26     -65.50       1.00       0.00       0.00       1.64       4.48      -0.00       5.37   11.224  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7373_3.mol2'             'ZINC17303971'
     52.84     -54.98       0.80       0.00       0.00       6.28       2.64      -0.00       7.03   10.516  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7374_3.mol2'             'ZINC20176903'
     66.00     -65.97       1.00       0.00       0.00       0.00       3.35      -0.00       3.73   12.928  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7375_5.mol2'             'ZINC02520001'
     69.48     -72.25       0.00       0.00       0.00       4.94       2.75      -0.00       7.66    9.444  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7376_3.mol2'             'ZINC27520808'
     71.07     -69.62       1.75       0.00       0.00       6.42       2.29      -0.00       6.93   12.260  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7377_4.mol2'             'ZINC00749406'
     48.10     -39.26       3.70       0.00       0.00       0.00       3.02      -0.00       3.63    7.968  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7378_2.mol2'             'ZINC34923475'
     63.76     -66.66       0.00       0.00       0.00       0.00       3.73      -0.00       4.55    7.640  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7379_3.mol2'             'ZINC35171995'
     46.70     -48.23       0.00       0.00       0.00       0.73       1.50      -0.00       2.19    9.684  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7380_5.mol2'             'ZINC36259955'
     49.08     -44.45       2.35       0.00       0.00      25.10       4.51      -0.00      31.69   15.756  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7381_3.mol2'             'ZINC36552278'
     47.11     -49.07       1.07       0.00       0.00      51.94       2.19      -0.00      51.16    9.960  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7382_2.mol2'             'ZINC36591632'
     46.94     -49.92       0.99       0.00       0.00       3.60       3.35      -0.00       4.35   10.428  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7383_4.mol2'             'ZINC17836624'
     50.33     -52.09       0.96       0.00       0.00       2.00       2.42      -0.00       2.21   16.364  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7384_3.mol2'             'ZINC38658641'
     59.61     -60.50       0.53       0.00       0.00       0.00       2.38      -0.00       1.74   15.164  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7385_2.mol2'             'ZINC38658987'
     43.83     -42.34       1.79       0.00       0.00       0.01       2.71      -0.00       1.54   10.308  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7386_2.mol2'             'ZINC38659001'
     59.01     -63.71       0.00       0.00       0.00       3.38       1.64      -0.00       1.97    7.880  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7387_3.mol2'             'ZINC38659840'
     65.36     -68.45       0.00       0.00       0.00       0.06       2.88      -0.00       2.74   14.204  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7388_2.mol2'             'ZINC38659844'
     35.28     -35.02       0.53       0.00       0.00       1.65       1.41      -0.00       2.86    7.244  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7389_1.mol2'             'ZINC38660591'
     51.37     -53.34       1.00       0.00       0.00       2.88       2.43      -0.00       2.73   14.008  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7390_3.mol2'             'ZINC38680823'
     56.72     -53.85       1.83       0.00       0.00       0.00       2.06      -0.00       1.24    9.872  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7391_2.mol2'             'ZINC38683556'
     27.27     -27.88       1.00       0.00       0.00       1.85       1.94      -0.00       1.84   12.440  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7392_1.mol2'             'ZINC40476398'
     73.36     -76.55       0.00       0.00       0.00       6.10       1.28      -0.00       5.48   10.420  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7393_5.mol2'             'ZINC40826612'
     21.20     -22.21       0.55       0.00       0.00       4.84       2.80      -0.00       7.78    9.360  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7394_5.mol2'             'ZINC40923713'
     20.38     -32.25       0.95       0.00       0.00      19.79       2.28      -0.00       9.40    7.888  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7395_1.mol2'             'ZINC40981155'
     51.70     -55.16       0.33       0.00       0.00       3.28       4.23      -0.00       7.29   12.756  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7396_3.mol2'             'ZINC40981450'
     58.90     -57.83       1.59       0.00       0.00       5.21       3.58      -0.00       8.68   12.232  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7397_3.mol2'             'ZINC40982160'
      4.35     -40.64       1.24       0.00       0.00      43.25       2.37      -0.00       7.89   10.872  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7398_2.mol2'             'ZINC41021260'
     53.83     -63.01       0.86       0.00       0.00      21.54       3.45      -0.00      16.67   12.620  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7399_4.mol2'             'ZINC02870095'
     67.70     -71.08       0.00       0.00       0.00       1.39       3.19      -0.00       4.11   13.244  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7400_2.mol2'             'ZINC02372713'
     68.93     -78.50       0.00       0.00       0.00       8.58       2.92      -0.00       4.86    8.152  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7401_3.mol2'             'ZINC20110792'
    -18.97     -82.34       0.00       0.00       0.00       0.01       2.64    -100.00       3.99    7.900  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7402_3.mol2'             'ZINC20110792'
     52.38     -49.13       1.75       0.00       0.00       0.00       1.72      -0.00       1.45    7.336  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7403_3.mol2'             'ZINC05022535'
     55.56     -53.00       1.36       0.00       0.00       4.40       1.06      -0.00       5.01   13.792  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7404_5.mol2'             'ZINC07684008'
     38.49     -41.31       0.00       0.00       0.00       5.07       0.35      -0.00       2.94    6.076  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7405_2.mol2'             'ZINC09254292'
     56.26     -53.91       1.89       0.00       0.00       1.82       2.82      -0.00       3.99    9.060  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7406_2.mol2'             'ZINC09257613'
     45.71     -41.79       1.90       0.00       0.00       0.42       1.40      -0.00       1.14    5.208  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7407_1.mol2'             'ZINC06395595'
     46.69     -49.32       0.00       0.00       0.00       1.79       1.10      -0.00       1.36    5.748  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7408_3.mol2'             'ZINC06395655'
     69.93     -65.97       2.00       0.00       0.00       4.93       1.70      -0.00       6.29    6.248  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7409_1.mol2'             'ZINC16424068'
     52.95     -51.24       0.89       0.00       0.00       4.66       1.83      -0.00       6.90   10.668  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7410_2.mol2'             'ZINC16443398'
     56.86     -52.63       2.18       0.00       0.00       6.45       0.87      -0.00       5.38   10.548  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7411_1.mol2'             'ZINC04861322'
     73.19     -74.65       0.00       0.00       0.00       0.71       1.63      -0.00       2.33    9.676  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7412_2.mol2'             'ZINC02975452'
     69.16     -66.31       0.99       0.00       0.00       3.02       1.64      -0.00       4.34   10.760  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7413_1.mol2'             'ZINC22635462'
     68.07     -63.55       3.62       0.00       0.00       8.60       2.55      -0.00       7.35   13.140  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7414_5.mol2'             'ZINC29615863'
     45.36     -45.86       0.00       0.00       0.00       0.00       0.32      -0.00       0.06    6.448  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7415_2.mol2'             'ZINC29787670'
    -46.55     -53.55       1.20       0.00       0.00       0.00       3.75    -100.00       3.81    4.212  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7416_2.mol2'             'ZINC01920765'
     42.67     -41.15       1.07       0.00       0.00      18.09       1.98      -0.00      20.36    5.612  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7417_1.mol2'             'ZINC33326901'
     65.03     -60.81       1.95       0.00       0.00      17.31       2.43      -0.00      20.52    9.356  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7418_5.mol2'             'ZINC33326938'
    -33.06     -67.83       2.00       0.00       0.00       6.79       2.24    -100.00       4.13    7.368  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7419_1.mol2'             'ZINC35578363'
     54.59     -55.73       1.00       0.00       0.00       0.00       2.54      -0.00       0.89    5.892  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7420_1.mol2'             'ZINC35612638'
    -28.63     -67.51       2.00       0.00       0.00       0.01       3.07    -100.00       4.00    7.416  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7421_2.mol2'             'ZINC37376740'
      7.91     -13.21       0.94       0.00       0.00       3.93       2.19      -0.00       0.18    7.768  '/tmp/tmpkdXFtC/gold_soln_decoys_final_m7422_2.mol2'             'ZINC39448860'
