# File containing a listing of the fitness of the top-ranked
# individual for each ligand docked in GOLD.
#
# Format is:
#
#     Score     S(PLP)   S(hbond)     S(cho)   S(metal)  DE(clash)   DE(tors)     intcor     time                               File name                Ligand name

     43.18     -44.28       3.90       0.00       0.00      13.16       3.03       6.18    0.476  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9306_4.mol2'             'ZINC61093956'
     51.72     -50.26       2.00       0.00       0.00       5.99       1.62       4.44    0.368  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9307_3.mol2'             'ZINC61118079'
     48.85     -49.76       0.00       0.00       0.00       0.00       3.89       5.44    0.240  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9308_1.mol2'             'ZINC62014793'
     45.36     -44.10       0.83       0.00       0.00       0.00       0.70       0.18    0.220  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9309_4.mol2'             'ZINC66244147'
     56.00     -54.99       1.00       0.00       0.00       4.82       0.70       3.66    0.224  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9310_1.mol2'             'ZINC19775770'
     43.10     -38.97       1.95       0.00       0.00       0.00       1.01       0.28    0.228  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9311_4.mol2'             'ZINC35255365'
     43.44     -48.42       0.00       0.00       0.00       8.67       1.52       6.66    0.284  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9312_2.mol2'             'ZINC35719241'
     48.07     -37.89       3.46       0.00       0.00       2.72       1.76       5.91    0.236  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9313_1.mol2'             'ZINC36264952'
     44.19     -45.67       0.16       0.00       0.00       0.00       1.89       1.81    0.268  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9314_5.mol2'             'ZINC37172269'
     41.76     -36.91       1.79       0.00       0.00       0.00       0.63       0.73    0.244  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9315_2.mol2'             'ZINC37261878'
     38.49     -39.74       0.43       0.00       0.00       2.42       1.57       3.03    0.244  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9316_3.mol2'             'ZINC37580775'
     47.57     -48.34       0.00       0.00       0.00       0.00       1.94       3.10    0.272  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9317_3.mol2'             'ZINC37581714'
     42.21     -37.64       1.96       0.00       0.00       0.00       0.70       0.09    0.256  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9318_5.mol2'             'ZINC37659581'
     50.71     -50.22       0.78       0.00       0.00       0.04       3.83       5.22    0.268  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9319_1.mol2'             'ZINC37952072'
     51.84     -51.19       1.00       0.00       0.00       0.10       1.19       0.09    0.236  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9320_2.mol2'             'ZINC37985176'
     50.30     -45.58       2.00       0.00       0.00       0.06       0.64       0.06    0.248  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9321_2.mol2'             'ZINC41069232'
     51.58     -49.26       1.49       0.00       0.00       0.00       3.30       4.46    0.320  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9322_1.mol2'             'ZINC42766174'
     54.89     -45.17       2.82       1.00       0.00      16.13       2.94      19.96    0.244  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9323_2.mol2'             'ZINC42866077'
     38.40     -42.54       1.00       0.00       0.00       7.08       1.77       1.54    0.504  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9324_3.mol2'             'ZINC43252742'
     40.26     -35.84       2.00       0.00       0.00       0.00       1.06       0.55    0.280  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9325_3.mol2'             'ZINC43259852'
     45.60     -40.48       1.98       0.00       0.00       0.01       0.95       0.79    0.324  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9326_3.mol2'             'ZINC43260418'
     40.80     -40.53       1.00       0.56       0.00       3.02       0.84       0.28    0.280  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9327_4.mol2'             'ZINC43284558'
     35.96     -36.04       1.15       0.00       0.00       4.80       1.79       4.84    0.308  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9328_1.mol2'             'ZINC43284730'
     42.10     -42.79       0.20       0.00       0.00       0.00       1.11       0.21    0.272  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9329_1.mol2'             'ZINC43287096'
     40.58     -35.32       2.00       0.00       0.00       0.00       1.33       1.94    0.348  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9330_5.mol2'             'ZINC43287366'
     55.18     -49.30       2.00       0.00       0.00       0.00       1.03       1.94    0.216  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9331_2.mol2'             'ZINC43410546'
     54.78     -43.75       3.31       0.98       0.00       0.90       2.06       3.10    0.248  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9332_2.mol2'             'ZINC43675729'
     55.18     -52.66       1.53       0.00       0.00       0.00       1.04       0.01    0.172  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9333_2.mol2'             'ZINC43737406'
     45.74     -43.94       2.24       0.00       0.00       2.75       1.24       0.29    0.296  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9334_5.mol2'             'ZINC45551753'
     41.74     -42.51       0.00       0.00       0.00      49.64       1.27      51.16    0.256  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9335_2.mol2'             'ZINC48276844'
     44.62     -35.39       3.18       0.00       0.00       1.11       0.20       1.18    0.280  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9336_4.mol2'             'ZINC48837655'
     43.59     -40.74       1.00       0.00       0.00       3.00       0.70       3.82    0.260  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9337_3.mol2'             'ZINC48895946'
     49.03     -48.66       1.00       0.00       0.00       4.89       0.87       3.78    0.320  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9338_1.mol2'             'ZINC48895955'
     49.96     -48.99       0.48       0.00       0.00       0.00       1.79       3.11    0.300  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9339_5.mol2'             'ZINC49123011'
     50.27     -51.44       0.00       0.00       0.00       0.63       2.02       3.28    0.288  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9340_2.mol2'             'ZINC49532511'
     55.68     -50.26       1.99       0.00       0.00       0.00       2.01       3.46    0.296  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9341_4.mol2'             'ZINC49532513'
     43.58     -42.73       0.00       1.00       0.00       0.76       2.46       3.16    0.280  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9342_2.mol2'             'ZINC49532517'
     37.73     -32.72       2.00       0.00       0.00       0.00       1.08       1.04    0.272  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9343_2.mol2'             'ZINC52066981'
     51.74     -39.79       4.35       0.00       0.00       0.00       1.69       2.27    0.208  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9344_4.mol2'             'ZINC52860264'
     50.31     -48.23       1.00       0.00       0.00       0.00       0.60       0.28    0.288  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9345_5.mol2'             'ZINC35255128'
     59.08     -59.26       0.00       0.00       0.00       0.36       1.09       2.36    0.384  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9346_4.mol2'             'ZINC57663509'
     50.87     -46.83       2.40       0.00       0.00       0.00       1.59       0.02    0.256  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9347_3.mol2'             'ZINC32070622'
     46.26     -36.83       3.89       0.00       0.00       2.17       0.46       0.09    0.276  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9348_1.mol2'             'ZINC32087926'
     39.31     -37.49       1.24       0.00       0.00       4.51       1.39       4.10    0.384  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9349_3.mol2'             'ZINC43020275'
     52.10     -44.18       2.90       0.00       0.00       1.84       1.56       4.19    0.284  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9350_2.mol2'             'ZINC43261306'
     44.50     -44.43       0.61       0.00       0.00       0.20       1.19       0.41    0.264  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9351_1.mol2'             'ZINC45686641'
     49.07     -40.48       3.91       0.00       0.00       1.54       1.86       2.07    0.256  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9352_3.mol2'             'ZINC61328138'
     44.92     -43.67       0.97       0.00       0.00       1.37       2.32       4.35    0.300  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9353_4.mol2'             'ZINC61697569'
     49.46     -39.54       3.49       0.00       0.00       0.06       0.30       0.11    0.264  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9354_5.mol2'             'ZINC61709893'
     47.37     -43.10       2.00       0.00       0.00       0.00       2.10       2.33    0.204  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9355_1.mol2'             'ZINC62789049'
     43.02     -43.82       0.00       0.00       0.00       0.00       0.41       0.01    0.204  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9356_5.mol2'             'ZINC62794421'
     49.23     -47.91       0.61       0.00       0.00       0.00       1.31       2.11    0.236  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9357_2.mol2'             'ZINC63131360'
     41.38     -36.02       1.82       0.00       0.00       0.00       1.57       3.02    0.220  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9358_4.mol2'             'ZINC63175962'
     50.61     -45.37       2.00       0.00       0.00       0.00       1.89       2.99    0.244  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9359_3.mol2'             'ZINC63213788'
     47.96     -48.91       0.00       0.00       0.00       1.81       0.09       0.87    0.284  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9360_1.mol2'             'ZINC02944456'
     56.50     -53.45       1.29       0.00       0.00       0.00       0.95       0.94    0.284  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9361_4.mol2'             'ZINC05192172'
     62.01     -64.91       0.00       0.00       0.00       0.00       1.72       0.54    0.320  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9362_4.mol2'             'ZINC08768217'
     53.00     -47.92       2.00       0.00       0.00       0.03       0.60       0.11    0.236  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9363_1.mol2'             'ZINC13681007'
     37.96     -39.16       0.00       0.00       0.00       0.01       0.89       0.42    0.316  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9364_2.mol2'             'ZINC21473002'
     54.20     -52.10       0.97       0.00       0.00       0.72       0.40       0.71    0.228  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9365_4.mol2'             'ZINC21817934'
     56.62     -51.10       1.96       0.00       0.00       0.57       2.52       5.24    0.252  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9366_3.mol2'             'ZINC37334663'
     40.80     -41.50       0.00       0.00       0.00       3.57       0.68       4.04    0.264  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9367_3.mol2'             'ZINC37621950'
     41.97     -39.72       2.00       0.00       0.00       6.50       0.52       3.79    0.328  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9368_3.mol2'             'ZINC37621951'
     49.78     -50.87       0.00       0.00       0.00       0.00       2.57       4.05    0.272  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9369_4.mol2'             'ZINC42399437'
     45.27     -40.96       2.94       0.00       0.00       9.92       2.80      11.00    0.376  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9370_3.mol2'             'ZINC43262342'
     46.87     -44.87       2.98       0.00       0.00       7.36       2.44       5.30    0.268  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9371_5.mol2'             'ZINC43262456'
     52.58     -44.58       2.90       0.00       0.00       0.00       0.68       0.66    0.376  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9372_5.mol2'             'ZINC43284745'
     46.41     -44.78       1.02       0.00       0.00       6.18       2.01       8.59    0.372  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9373_1.mol2'             'ZINC43287451'
     50.49     -46.72       2.00       0.00       0.00       0.97       1.98       1.41    0.308  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9374_1.mol2'             'ZINC45551645'
     50.10     -53.12       0.00       0.00       0.00       1.56       1.38       1.30    0.312  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9375_1.mol2'             'ZINC45551647'
     58.16     -55.80       1.00       0.00       0.00       0.00       1.78       2.93    0.344  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9376_3.mol2'             'ZINC47405976'
     49.34     -51.30       0.00       0.00       0.00       0.00       1.40       0.85    0.332  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9377_5.mol2'             'ZINC48025446'
     51.81     -49.03       1.00       0.00       0.00       0.00       0.49       0.77    0.228  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9378_5.mol2'             'ZINC48786723'
     46.06     -43.10       1.92       0.00       0.00       0.00       1.54       0.28    0.244  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9379_2.mol2'             'ZINC52094604'
     42.35     -40.38       0.98       0.00       0.00       9.53       1.53      11.64    0.360  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9380_5.mol2'             'ZINC52757647'
     54.51     -45.34       3.58       0.00       0.00       0.65       3.15       4.98    0.232  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9381_1.mol2'             'ZINC52860099'
     57.11     -47.36       3.33       1.00       0.00       1.64       3.31       5.02    0.216  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9382_3.mol2'             'ZINC52860143'
     56.85     -47.15       3.35       0.00       0.00       0.00       2.51       4.66    0.316  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9383_2.mol2'             'ZINC52860146'
     58.55     -49.07       3.68       0.00       0.00       1.52       2.64       4.83    0.224  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9384_2.mol2'             'ZINC52905373'
     56.29     -51.77       2.00       0.00       0.00       0.30       3.06       4.94    0.244  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9385_5.mol2'             'ZINC52905377'
     55.47     -43.51       3.21       0.98       0.00       0.00       3.02       4.98    0.244  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9386_1.mol2'             'ZINC52905624'
     52.02     -42.95       3.14       0.00       0.00       0.00       0.95       1.56    0.376  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9387_3.mol2'             'ZINC53941279'
     52.60     -54.24       0.54       0.00       0.00       0.00       2.39       1.52    0.380  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9388_4.mol2'             'ZINC54020770'
     47.25     -50.55       1.54       0.00       0.00      12.12       1.15       6.30    0.288  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9389_1.mol2'             'ZINC10341690'
     49.15     -48.00       3.01       0.00       0.00       5.20       2.08       1.48    0.312  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9390_5.mol2'             'ZINC55309338'
     42.85     -44.78       0.00       0.00       0.00       1.65       1.14       2.00    0.316  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9391_1.mol2'             'ZINC55309340'
     53.93     -48.42       2.00       0.00       0.00       4.79       0.48       5.26    0.312  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9392_5.mol2'             'ZINC07908460'
     47.39     -45.15       1.17       0.00       0.00      15.16       1.32      11.87    0.352  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9393_1.mol2'             'ZINC43090842'
     42.02     -39.93       1.20       0.00       0.00       5.88       1.96       8.00    0.368  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9394_2.mol2'             'ZINC43262835'
     42.27     -37.70       2.00       0.00       0.00       3.92       2.18       6.85    0.416  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9395_3.mol2'             'ZINC43287476'
     55.01     -48.21       2.98       0.00       0.00       0.02       1.30       0.47    0.280  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9396_2.mol2'             'ZINC61594569'
     48.54     -44.79       2.00       0.00       0.00       0.00       1.56       0.31    0.260  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9397_1.mol2'             'ZINC61595239'
     52.26     -52.46       1.16       0.00       0.00       0.83       2.65       2.42    0.228  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9398_2.mol2'             'ZINC61856626'
     50.11     -47.67       1.21       0.00       0.00       0.00       3.31       5.38    0.228  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9399_2.mol2'             'ZINC62788863'
     49.81     -40.65       3.36       0.72       0.00       1.29       3.26       4.75    0.228  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9400_3.mol2'             'ZINC62788906'
     57.48     -52.59       1.89       0.00       0.00       0.00       1.64       2.34    0.220  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9401_2.mol2'             'ZINC62794103'
     52.46     -51.67       1.00       0.00       0.00       1.57       1.44       2.24    0.216  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9402_4.mol2'             'ZINC62794105'
     50.46     -48.38       1.00       0.00       0.00       0.00       1.69       2.34    0.220  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9403_1.mol2'             'ZINC62794207'
     62.77     -61.56       1.00       0.00       0.00       0.00       0.99       0.20    0.284  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9404_2.mol2'             'ZINC63786834'
     41.93     -42.52       0.09       0.00       0.00       0.00       0.69       0.50    0.376  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9405_4.mol2'             'ZINC65526346'
     54.92     -51.24       2.00       0.00       0.00       0.00       2.88       3.29    0.328  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9406_3.mol2'             'ZINC67010286'
     40.30     -41.16       1.43       0.00       0.00      10.20       0.71       6.12    0.440  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9407_2.mol2'             'ZINC67401366'
     46.16     -42.12       1.79       0.00       0.00       4.93       1.02       5.64    0.372  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9408_5.mol2'             'ZINC67401368'
     56.64     -54.41       1.00       0.00       0.00       0.00       0.72       0.25    0.264  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9409_1.mol2'             'ZINC67501972'
     56.46     -56.40       0.54       0.00       0.00       0.00       1.44       0.69    0.324  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9410_2.mol2'             'ZINC04087258'
     39.54     -45.41       1.32       0.00       0.00      24.92       0.41      15.89    0.280  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9411_2.mol2'             'ZINC04725072'
     59.42     -60.13       0.00       0.00       0.00      14.96       0.64      15.53    0.216  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9412_4.mol2'             'ZINC02302877'
     56.22     -54.45       1.34       0.00       0.00       2.06       1.85       3.49    0.344  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9413_3.mol2'             'ZINC05272208'
     42.10     -44.40       0.00       0.00       0.00       1.57       1.17       1.62    0.388  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9414_1.mol2'             'ZINC08253742'
     57.01     -65.53       0.00       0.00       0.00      12.39       0.84       5.36    0.332  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9415_3.mol2'             'ZINC08310360'
     59.29     -66.72       2.00       0.00       0.00      15.46       2.37       6.77    0.360  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9416_4.mol2'             'ZINC08310497'
     57.73     -56.85       0.99       0.00       0.00       0.00       1.08       0.06    0.336  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9417_4.mol2'             'ZINC08790058'
     50.17     -43.42       2.75       0.00       0.00       0.00       0.92       0.34    0.324  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9418_3.mol2'             'ZINC08791146'
     58.32     -56.79       1.53       0.00       0.00       1.60       1.44       1.43    0.324  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9419_4.mol2'             'ZINC08960001'
     54.03     -52.80       0.91       0.00       0.00       1.68       0.99       2.15    0.348  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9420_3.mol2'             'ZINC10031284'
     60.78     -58.52       1.76       0.00       0.00       0.00       1.69       0.39    0.336  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9421_5.mol2'             'ZINC12881539'
     50.48     -52.56       2.74       0.00       0.00       8.49       0.92       0.03    0.336  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9422_5.mol2'             'ZINC12881545'
     64.44     -66.35       0.22       0.00       0.00       0.00       1.37       0.17    0.340  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9423_2.mol2'             'ZINC12881552'
     57.85     -57.16       0.71       0.00       0.00       0.00       0.82       0.19    0.344  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9424_5.mol2'             'ZINC12885767'
     67.56     -52.64       4.98       0.00       0.00       0.00       0.73       1.46    0.412  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9425_1.mol2'             'ZINC12988413'
     69.29     -66.02       2.17       0.00       0.00       0.00       1.95       0.66    0.408  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9426_4.mol2'             'ZINC15668963'
     57.37     -55.47       0.91       0.00       0.00       0.00       1.18       1.53    0.428  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9427_2.mol2'             'ZINC12484182'
     56.03     -54.84       1.96       0.00       0.00       8.35       1.66       6.97    0.436  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9428_3.mol2'             'ZINC22756876'
     54.96     -56.23       0.00       0.00       0.00       9.21       0.82       9.58    0.348  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9429_5.mol2'             'ZINC29494215'
     53.94     -56.05       0.00       0.00       0.00       9.98       1.21      10.30    0.336  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9430_5.mol2'             'ZINC29494217'
     58.22     -57.98       1.00       0.00       0.00       0.00       1.44       0.13    0.412  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9431_5.mol2'             'ZINC23466155'
     45.20     -46.00       0.00       0.00       0.00       0.05       0.52       0.11    0.372  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9432_1.mol2'             'ZINC23466156'
     47.55     -48.49       0.00       0.00       0.00       2.32       1.41       4.20    0.344  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9433_5.mol2'             'ZINC35375029'
     40.06     -40.27       0.00       0.00       0.00       2.34       0.96       4.04    0.324  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9434_2.mol2'             'ZINC35375032'
     44.72     -44.97       1.00       0.00       0.00       5.09       0.97       3.78    0.460  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9435_5.mol2'             'ZINC35375035'
     56.99     -53.69       2.00       0.00       0.00       5.25       1.01       4.57    0.360  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9436_5.mol2'             'ZINC36389649'
     36.52     -36.99       0.45       0.00       0.00       0.02       1.23       0.66    0.312  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9437_5.mol2'             'ZINC23248983'
     53.61     -56.79       0.00       0.00       0.00       0.59       1.59       0.59    0.324  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9438_3.mol2'             'ZINC44552077'
     28.52     -25.46       1.10       0.00       0.00       0.07       0.59       1.00    0.356  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9439_2.mol2'             'ZINC44713841'
     26.97     -25.29       0.74       0.00       0.00       1.08       0.74       2.03    0.360  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9440_2.mol2'             'ZINC44713843'
     22.28     -27.60       0.00       0.00       0.00       5.17       0.82       1.48    0.404  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9441_5.mol2'             'ZINC44713847'
     54.21     -51.48       1.00       0.00       0.00       0.00       1.69       3.10    0.352  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9442_4.mol2'             'ZINC48353961'
     44.73     -48.29       0.76       0.00       0.00       4.18       2.46       3.16    0.348  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9443_4.mol2'             'ZINC48353962'
     56.90     -57.44       1.00       0.00       0.00       0.92       1.48       0.25    0.340  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9444_4.mol2'             'ZINC08790057'
     51.38     -54.06       2.00       0.00       0.00       5.25       1.79       0.11    0.340  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9445_2.mol2'             'ZINC08790059'
     52.79     -43.11       3.00       0.95       0.00       0.00       2.28       2.39    0.280  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9446_3.mol2'             'ZINC50441394'
     52.45     -55.88       0.00       0.00       0.00       2.64       2.27       3.75    0.316  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9447_4.mol2'             'ZINC63161568'
     59.96     -60.95       0.89       0.00       0.00       2.91       2.28       3.80    0.312  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9448_3.mol2'             'ZINC63161705'
     39.04     -40.64       0.00       0.00       0.00      59.87       0.90      60.06    0.488  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9449_4.mol2'             'ZINC63375705'
     61.46     -58.65       1.22       0.00       0.00       5.88       1.86       8.17    0.376  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9450_1.mol2'             'ZINC63375706'
     51.83     -56.27       0.00       0.00       0.00       7.93       1.59       6.05    0.332  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9451_2.mol2'             'ZINC63375707'
     51.94     -49.00       1.53       0.00       0.00      43.90       1.78      45.83    0.348  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9452_3.mol2'             'ZINC63375708'
     52.17     -54.72       0.00       0.00       0.00       0.00       1.36       0.16    0.396  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9453_4.mol2'             'ZINC64165826'
     59.18     -58.80       0.56       0.00       0.00       0.00       0.78       0.24    0.392  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9454_3.mol2'             'ZINC64165829'
     67.10     -62.23       2.13       0.00       0.00       0.00       0.86       0.19    0.404  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9455_4.mol2'             'ZINC64165834'
     54.21     -54.11       0.58       0.00       0.00       0.00       0.86       0.10    0.304  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9456_5.mol2'             'ZINC64191135'
     55.70     -56.20       0.00       1.00       0.00       0.00       1.85       0.19    0.296  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9457_2.mol2'             'ZINC64191137'
     48.17     -50.72       0.00       0.00       0.00       0.35       1.21       0.23    0.356  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9458_5.mol2'             'ZINC67332078'
     43.00     -45.52       0.00       0.00       0.00       0.00       1.53       0.54    0.344  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9459_5.mol2'             'ZINC67332080'
     46.86     -46.65       0.85       0.00       0.00       0.00       3.79       5.23    0.288  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9460_3.mol2'             'ZINC04322150'
     56.75     -55.99       0.77       0.00       0.00       0.00       1.09       0.63    0.408  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9461_4.mol2'             'ZINC03831869'
     48.90     -48.73       1.00       0.00       0.00       4.72       2.39       6.65    0.360  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9462_5.mol2'             'ZINC03348383'
     40.71     -39.84       1.50       0.00       0.00       6.20       3.24       9.03    0.448  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9463_3.mol2'             'ZINC03438914'
     47.11     -44.69       1.82       0.00       0.00      10.45       3.37      13.80    0.456  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9464_3.mol2'             'ZINC08744343'
     43.86     -42.63       2.00       0.00       0.00       6.85       2.86       7.80    0.412  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9465_4.mol2'             'ZINC15499991'
     49.82     -53.35       0.00       0.00       0.00       4.26       2.30       5.33    0.420  '/tmp/tmp9r24QL/gold_soln_decoys_final_m9466_5.mol2'             'ZINC15708115'
