# File containing a listing of the fitness of the top-ranked
# individual for each ligand docked in GOLD.
#
# Format is:
#
#     Score     S(PLP)   S(hbond)     S(cho)   S(metal)  DE(clash)   DE(tors)    DE(con)     intcor     time                               File name                Ligand name

     46.30     -54.48       1.00       0.00       0.00       0.00       0.63     -10.00       0.07    3.200  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9079_3.mol2'             'ZINC41678353'
     60.11     -73.67       0.00       0.00       0.00       0.00       1.99     -10.00       0.20    8.312  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9080_1.mol2'             'ZINC32068893'
     51.40     -65.13       0.00       0.00       0.00       4.87       1.23     -10.00       3.59    4.484  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9081_5.mol2'             'ZINC43325286'
     54.26     -63.99       0.00       0.40       0.00       0.00       1.35     -10.00       1.38    7.156  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9082_4.mol2'             'ZINC43619433'
     50.01     -61.02       0.00       0.00       0.00       0.01       1.05     -10.00       1.10    5.260  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9083_3.mol2'             'ZINC47683902'
     54.62     -66.69       0.00       0.00       0.00       0.00       1.12     -10.00       0.17    5.796  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9084_4.mol2'             'ZINC47956480'
     35.92     -41.16       2.00       0.00       0.00       0.02       2.60     -10.00       3.03    6.264  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9085_1.mol2'             'ZINC49233989'
     43.96     -50.83       2.00       0.00       0.00       1.75       0.61     -10.00       0.10    6.140  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9086_4.mol2'             'ZINC52067370'
     37.53     -48.65       0.00       0.00       0.00       0.13       2.36     -10.00       3.74    5.404  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9087_1.mol2'             'ZINC54266660'
     59.91     -71.51       0.00       0.00       0.00       1.05       0.96     -10.00       1.36    6.836  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9088_5.mol2'             'ZINC54354053'
     43.86     -53.77       0.55       0.00       0.00       0.00       0.81     -10.00       0.06    3.720  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9089_3.mol2'             'ZINC57308347'
     38.67     -49.07       0.00       0.00       0.00       0.00       0.74     -10.00       0.99    4.644  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9090_1.mol2'             'ZINC58158069'
     49.02     -55.63       2.00       0.00       0.00       4.87       1.08     -10.00       4.41    4.956  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9091_3.mol2'             'ZINC58882077'
     54.01     -65.32       0.00       0.00       0.00       0.00       0.83     -10.00       0.09    6.672  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9092_4.mol2'             'ZINC57244367'
     57.26     -65.43       0.00       1.00       0.00       0.00       0.79     -10.00       0.32    4.204  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9093_1.mol2'             'ZINC57244368'
     48.73     -59.02       0.00       0.00       0.00       4.02       0.65     -10.00       5.03    3.644  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9094_2.mol2'             'ZINC60036331'
     59.41     -59.77       3.46       0.00       0.00      17.12       1.48     -10.00      19.34    6.084  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9095_3.mol2'             'ZINC60511567'
     57.42     -59.89       2.00       1.00       0.00       3.18       1.22     -10.00       4.16    5.600  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9096_4.mol2'             'ZINC61790291'
     64.04     -61.82       1.00       0.00       0.00       0.00       0.65      -0.00       0.15    6.052  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9097_2.mol2'             'ZINC62702542'
     42.71     -55.38       0.00       0.00       0.00       0.00       1.39     -10.00       0.11    6.144  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9098_5.mol2'             'ZINC62727936'
     42.61     -50.23       1.00       0.80       0.00       0.00       1.57     -10.00       0.14    3.116  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9099_3.mol2'             'ZINC62776772'
     51.40     -57.97       0.62       1.00       0.00       0.00       0.81     -10.00       0.17    5.872  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9100_5.mol2'             'ZINC63636475'
     72.64     -78.89       2.00       0.00       0.00       0.00       2.52     -10.00       2.67    3.608  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9101_2.mol2'             'ZINC63830684'
     64.78     -63.00       1.00       0.00       0.00       0.00       0.78      -0.00       0.26    3.848  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9102_1.mol2'             'ZINC64931561'
     60.73     -66.85       2.00       0.00       0.00       0.82       1.70     -10.00       1.54    4.056  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9103_1.mol2'             'ZINC48681280'
     57.12     -67.74       0.00       0.00       0.00       0.00       0.34     -10.00       0.06    4.540  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9104_4.mol2'             'ZINC66704499'
     50.47     -63.45       0.00       0.00       0.00       0.00       1.66     -10.00       0.11    7.468  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9105_1.mol2'             'ZINC66906084'
     64.49     -67.85       1.95       1.00       0.00       0.00       1.25     -10.00       0.27    6.420  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9106_4.mol2'             'ZINC66968018'
     60.73     -71.34       0.00       0.00       0.00       0.00       0.39     -10.00       0.11    5.572  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9107_2.mol2'             'ZINC66994985'
     57.63     -68.68       0.00       0.00       0.00       0.00       1.25     -10.00       1.45    4.580  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9108_4.mol2'             'ZINC67183063'
     52.24     -63.56       0.00       0.00       0.00       3.17       1.15     -10.00       3.94    5.364  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9109_2.mol2'             'ZINC67184060'
     52.09     -59.13       2.00       0.00       0.00       1.10       1.00     -10.00       0.05    3.268  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9110_2.mol2'             'ZINC19280963'
     44.22     -47.96       2.88       0.00       0.00       0.02       1.24     -10.00       0.13    4.584  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9111_5.mol2'             'ZINC19935518'
     43.90     -49.56       1.98       0.00       0.00       0.00       0.87     -10.00       0.03    4.996  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9112_2.mol2'             'ZINC32185170'
     51.38     -55.85       2.00       0.00       0.00       0.18       0.51     -10.00       0.74    5.128  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9113_3.mol2'             'ZINC36280919'
     40.21     -40.48       3.76       0.00       0.00       0.00       0.79     -10.00       0.02    4.020  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9114_2.mol2'             'ZINC36769480'
     47.69     -47.29       1.00       0.00       0.00       0.00       1.35      -0.00       0.11    3.852  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9115_2.mol2'             'ZINC37238837'
     45.88     -51.73       2.00       0.00       0.00       0.00       1.05     -10.00       0.26    2.768  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9116_3.mol2'             'ZINC37424988'
     43.76     -49.06       2.00       0.00       0.00       0.00       1.56     -10.00       1.83    3.168  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9117_3.mol2'             'ZINC37612092'
     57.45     -50.49       3.00       0.00       0.00       0.00       1.11      -0.00       0.13    6.284  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9118_2.mol2'             'ZINC37757413'
     47.59     -52.01       2.00       0.00       0.00       0.00       0.22     -10.00       0.02    2.540  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9119_2.mol2'             'ZINC38036846'
     41.02     -44.35       3.00       0.00       0.00       0.00       1.28     -10.00       0.09    4.932  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9120_2.mol2'             'ZINC38094544'
     47.05     -50.09       3.00       0.00       0.00       0.42       0.88     -10.00       0.04    4.900  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9121_1.mol2'             'ZINC38114785'
     41.92     -49.67       0.99       0.00       0.00       0.00       0.41     -10.00       0.03    4.776  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9122_2.mol2'             'ZINC38115004'
     40.99     -44.31       3.00       0.00       0.00       0.00       1.19     -10.00       0.06    4.700  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9123_2.mol2'             'ZINC41678626'
     49.45     -54.79       2.00       0.00       0.00       0.80       0.45     -10.00       0.36    5.320  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9124_3.mol2'             'ZINC42341498'
     63.94     -59.59       2.00       0.00       0.00       0.02       1.24      -0.00       0.13    8.344  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9125_1.mol2'             'ZINC42514741'
     57.22     -53.09       2.50       0.00       0.00       0.00       2.88      -0.00       2.34    5.656  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9126_1.mol2'             'ZINC42598024'
     56.06     -56.09       1.16       0.00       0.00       2.08       0.74      -0.00       0.04    2.744  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9127_1.mol2'             'ZINC42679851'
     41.97     -45.70       2.23       0.00       0.00       0.40       0.48     -10.00       0.91    3.184  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9128_2.mol2'             'ZINC43052016'
     45.84     -47.74       3.00       0.00       0.00       0.00       0.50     -10.00       0.11    4.320  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9129_1.mol2'             'ZINC43094648'
     44.45     -52.79       0.00       1.00       0.00       0.00       0.81     -10.00       0.06    4.824  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9130_2.mol2'             'ZINC43250687'
     41.43     -42.80       2.94       0.00       0.00       0.00       0.27     -10.00       0.22    3.176  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9131_1.mol2'             'ZINC43252594'
     44.00     -46.14       0.00       0.00       0.00      14.93       1.54      -0.00      15.87    4.032  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9132_2.mol2'             'ZINC43376693'
     37.87     -36.02       1.00       0.00       0.00       0.01       0.57      -0.00       0.01    3.264  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9133_4.mol2'             'ZINC43383089'
     45.79     -47.91       3.21       0.00       0.00       0.00       0.93     -10.00       0.09    4.976  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9134_3.mol2'             'ZINC48909962'
     46.28     -48.99       3.00       0.00       0.00       0.00       0.94     -10.00       0.14    3.024  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9135_1.mol2'             'ZINC48909964'
     47.05     -47.16       3.67       0.00       0.00       0.00       0.71     -10.00       0.20    5.244  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9136_2.mol2'             'ZINC48947319'
     55.83     -56.34       0.98       0.00       0.00       0.00       2.09      -0.00       0.74    3.192  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9137_2.mol2'             'ZINC49971171'
     50.97     -43.25       3.00       0.00       0.00       0.00       0.99      -0.00       0.69    2.592  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9138_1.mol2'             'ZINC52692862'
     46.03     -50.44       2.00       0.99       0.00       0.00       1.71     -10.00       0.02    5.772  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9139_4.mol2'             'ZINC53868013'
     48.30     -47.33       1.00       0.00       0.00       1.07       0.50      -0.00       0.03    3.880  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9140_2.mol2'             'ZINC53973514'
     55.23     -51.84       2.00       0.00       0.00       1.12       0.80      -0.00       0.02    3.620  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9141_1.mol2'             'ZINC53973629'
     44.79     -46.08       0.00       0.00       0.00       0.00       0.93      -0.00       0.58    4.880  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9142_3.mol2'             'ZINC54897045'
     41.28     -53.50       0.32       0.00       0.00       0.81       1.23     -10.00       0.08    4.068  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9143_2.mol2'             'ZINC54897184'
     39.27     -40.35       3.50       0.00       0.00       0.00       1.43     -10.00       1.23    4.924  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9144_2.mol2'             'ZINC36783366'
     53.79     -53.28       1.00       0.00       0.00       0.00       1.35      -0.00       0.22    2.084  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9145_2.mol2'             'ZINC36192157'
     42.90     -50.28       1.00       0.00       0.00       0.00       0.21     -10.00       0.04    5.460  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9146_5.mol2'             'ZINC40689255'
     48.35     -58.02       0.98       0.00       0.00       1.12       0.75     -10.00       0.03    4.224  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9147_4.mol2'             'ZINC49564993'
     38.60     -40.47       2.98       0.00       0.00       0.00       0.97     -10.00       1.12    3.200  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9148_3.mol2'             'ZINC43051341'
     47.43     -45.95       2.00       1.85       0.00       0.03       0.74     -10.00       1.45    4.440  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9149_5.mol2'             'ZINC43096721'
     37.44     -50.76       0.59       0.00       0.00       3.68       0.75     -10.00       0.09    4.572  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9150_4.mol2'             'ZINC43247999'
     38.13     -51.36       2.00       0.00       0.00       6.38       1.44     -10.00       0.02    4.728  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9151_3.mol2'             'ZINC43248001'
     34.86     -36.42       0.97       0.00       0.00       6.32       1.39      -0.00       4.64    2.400  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9152_3.mol2'             'ZINC59200881'
     40.27     -44.99       2.00       0.00       0.00       0.00       0.39     -10.00       0.05    2.148  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9153_5.mol2'             'ZINC52038723'
     52.90     -57.32       0.99       1.00       0.00       0.01       0.67     -10.00       0.81    4.140  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9154_1.mol2'             'ZINC61362303'
     46.84     -55.16       0.00       1.00       0.00       0.00       0.74     -10.00       0.05    2.520  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9155_1.mol2'             'ZINC61362465'
     47.11     -51.64       2.00       0.00       0.00       0.00       0.71     -10.00       0.89    4.472  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9156_3.mol2'             'ZINC62054049'
     37.59     -47.04       1.00       0.00       0.00       0.00       1.30     -10.00       0.03    2.784  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9157_1.mol2'             'ZINC62188269'
     58.73     -66.83       1.00       0.00       0.00       0.00       0.80     -10.00       0.16    3.976  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9158_1.mol2'             'ZINC62710076'
     32.03     -34.87       2.93       0.00       0.00       0.78       2.06     -10.00       3.28    4.932  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9159_4.mol2'             'ZINC63027495'
     44.44     -48.03       1.00       0.00       0.00       6.00       1.96      -0.00       3.26    3.536  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9160_1.mol2'             'ZINC20556692'
     57.60     -52.88       1.97       0.00       0.00       0.00       1.62      -0.00       2.06    5.500  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9161_4.mol2'             'ZINC21013373'
     63.16     -56.81       2.86       0.00       0.00       0.15       1.37      -0.00       0.58    5.864  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9162_3.mol2'             'ZINC28510110'
     43.79     -46.19       3.00       0.00       0.00       0.00       0.73     -10.00       0.05    5.704  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9163_4.mol2'             'ZINC32066888'
     54.46     -53.67       0.96       0.00       0.00       0.00       2.09      -0.00       2.09    4.352  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9164_2.mol2'             'ZINC35230391'
     51.51     -47.06       1.72       0.00       0.00      15.73       1.98      -0.00      18.95    2.336  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9165_1.mol2'             'ZINC36889190'
     57.72     -57.85       0.99       0.00       0.00       0.00       1.97      -0.00       0.84    4.048  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9166_3.mol2'             'ZINC36994413'
     46.33     -47.01       0.00       0.00       0.00       2.78       0.88      -0.00       3.53    3.380  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9167_1.mol2'             'ZINC37012195'
     47.60     -43.92       1.41       0.00       0.00      16.09       3.02      -0.00      21.57    2.036  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9168_3.mol2'             'ZINC37083432'
     39.53     -48.08       0.99       0.00       0.00       0.00       0.77     -10.00       0.01    5.052  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9169_5.mol2'             'ZINC37099800'
     53.56     -49.30       1.67       0.00       0.00      15.82       1.88      -0.00      18.79    2.020  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9170_1.mol2'             'ZINC37306747'
     50.21     -46.55       1.76       0.00       0.00      16.08       2.20      -0.00      18.85    2.088  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9171_3.mol2'             'ZINC37306756'
     53.12     -48.93       1.65       0.00       0.00      15.77       1.89      -0.00      18.79    2.760  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9172_4.mol2'             'ZINC37306772'
     49.19     -44.63       1.75       0.00       0.00      16.01       1.78      -0.00      18.89    1.804  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9173_3.mol2'             'ZINC37306779'
     61.19     -53.01       3.00       0.00       0.00       0.00       0.43      -0.00       0.00    3.132  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9174_3.mol2'             'ZINC37381259'
     50.22     -50.64       4.27       0.00       0.00       0.02       1.67     -10.00       0.08    3.848  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9175_1.mol2'             'ZINC36679309'
     43.14     -41.05       1.00       0.00       0.00       0.00       1.02      -0.00       1.12    3.652  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9176_4.mol2'             'ZINC37621445'
     53.26     -45.60       2.90       0.00       0.00       0.00       0.67      -0.00       0.09    6.852  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9177_1.mol2'             'ZINC37715513'
     60.36     -52.10       2.92       0.00       0.00      49.72       0.91      -0.00      51.03    5.436  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9178_3.mol2'             'ZINC37918440'
     60.05     -53.29       2.90       0.00       0.00       0.00       1.58      -0.00       1.20    5.536  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9179_3.mol2'             'ZINC37918463'
     40.98     -49.33       1.00       0.00       0.00       0.00       0.72     -10.00       0.09    3.268  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9180_4.mol2'             'ZINC37969604'
     41.07     -50.60       0.69       0.00       0.00       0.00       0.83     -10.00       0.06    2.792  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9181_4.mol2'             'ZINC37969839'
     57.53     -56.43       1.35       0.00       0.00       0.00       1.56      -0.00       0.09    2.924  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9182_1.mol2'             'ZINC36276198'
     38.78     -46.81       0.80       0.00       0.00       0.00       0.73     -10.00       1.03    3.056  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9183_4.mol2'             'ZINC40674678'
     51.60     -56.57       2.00       0.00       0.00       0.00       0.68     -10.00       0.34    2.856  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9184_1.mol2'             'ZINC40853379'
     41.78     -49.12       0.99       0.00       0.00       0.00       0.78     -10.00       1.20    4.588  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9185_2.mol2'             'ZINC43253992'
     46.97     -48.32       2.64       0.00       0.00       9.32       1.52      -0.00       3.09    3.364  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9186_2.mol2'             'ZINC43401772'
     45.39     -55.84       0.00       0.00       0.00       0.00       0.23     -10.00       0.02    2.684  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9187_1.mol2'             'ZINC45118666'
     52.78     -61.14       0.83       0.00       0.00       0.00       0.53     -10.00       0.20    6.700  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9188_4.mol2'             'ZINC45589913'
     59.03     -59.64       1.16       0.00       0.00       0.73       1.77      -0.00       0.10    6.116  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9189_3.mol2'             'ZINC49011781'
     51.19     -49.84       1.00       0.00       0.00       0.00       2.35      -0.00       3.04    3.180  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9190_1.mol2'             'ZINC49123049'
     42.73     -53.44       0.00       0.00       0.00       0.00       1.49     -10.00       2.11    2.492  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9191_1.mol2'             'ZINC49511804'
     46.14     -57.63       0.00       0.00       0.00       0.00       1.85     -10.00       2.22    1.812  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9192_3.mol2'             'ZINC49560148'
     48.71     -43.46       2.69       0.00       0.00       1.74       0.92      -0.00       0.77    4.980  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9193_4.mol2'             'ZINC49579944'
     44.88     -55.71       0.00       0.00       0.00       0.00       1.03     -10.00       1.24    4.420  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9194_4.mol2'             'ZINC49726058'
     30.48     -40.49       0.00       0.00       0.00      26.52       0.04     -10.00      26.58    1.128  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9195_4.mol2'             'ZINC52069897'
     56.49     -49.87       2.54       0.00       0.00       0.00       0.52      -0.00       0.01    3.792  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9196_1.mol2'             'ZINC52782992'
     45.40     -50.48       2.00       0.00       0.00       0.00       1.03     -10.00       0.35    5.296  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9197_1.mol2'             'ZINC52859077'
     51.78     -52.30       3.62       0.00       0.00       0.00       3.21     -10.00       4.77    3.188  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9198_1.mol2'             'ZINC52905573'
     46.39     -52.15       2.00       0.00       0.00       0.00       2.13     -10.00       2.51    5.696  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9199_4.mol2'             'ZINC52906631'
     50.36     -48.88       4.79       0.00       0.00       0.00       1.52     -10.00       0.06    2.452  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9200_1.mol2'             'ZINC48250776'
     49.41     -42.38       2.95       0.00       0.00       0.00       0.97      -0.00       0.12    4.204  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9201_4.mol2'             'ZINC42459559'
     45.95     -46.76       0.00       0.00       0.00       0.05       0.40      -0.00       0.04    4.040  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9202_4.mol2'             'ZINC59112679'
     60.40     -54.56       2.63       0.00       0.00       1.60       1.93      -0.00       3.41    2.188  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9203_3.mol2'             'ZINC62014738'
     47.39     -48.04       3.58       0.00       0.00       0.02       3.10     -10.00       4.82    1.816  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9204_3.mol2'             'ZINC62014790'
     39.58     -50.60       0.83       0.00       0.00       0.00       1.82     -10.00       0.12    2.792  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9205_3.mol2'             'ZINC62788262'
     62.79     -57.41       2.91       0.00       0.00       2.11       0.75      -0.00       0.22    3.008  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9206_2.mol2'             'ZINC62794455'
     54.35     -49.95       1.76       0.00       0.00      16.46       1.72      -0.00      18.93    2.580  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9207_2.mol2'             'ZINC62836140'
     62.72     -54.41       3.00       0.00       0.00       0.00       0.36      -0.00       0.04    2.892  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9208_2.mol2'             'ZINC63127496'
     53.49     -44.66       3.00       0.00       0.00       0.00       1.58      -0.00       3.00    5.468  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9209_1.mol2'             'ZINC63147543'
     37.41     -47.77       0.00       0.00       0.00       0.00       0.71     -10.00       1.07    2.876  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9210_5.mol2'             'ZINC05694608'
     57.55     -57.09       4.28       0.00       0.00       0.00       1.43     -10.00       0.48    4.976  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9211_5.mol2'             'ZINC19808553'
     39.52     -50.64       0.00       0.00       0.00       0.00       1.11     -10.00       1.09    2.552  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9212_2.mol2'             'ZINC21057612'
     42.05     -52.34       0.00       0.00       0.00       0.00       0.69     -10.00       1.10    1.508  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9213_1.mol2'             'ZINC21057615'
     40.63     -50.70       0.00       0.00       0.00       0.00       0.60     -10.00       1.12    2.588  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9214_1.mol2'             'ZINC21057622'
     66.11     -57.73       2.94       0.00       0.00       0.03       0.56      -0.00       0.70    1.940  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9215_3.mol2'             'ZINC21506132'
     55.95     -48.24       2.82       0.00       0.00       0.00       0.37      -0.00       0.00    1.884  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9216_3.mol2'             'ZINC17125810'
     53.43     -64.07       0.00       0.00       0.00       0.00       0.33     -10.00       0.01    2.720  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9217_2.mol2'             'ZINC32604467'
     53.51     -58.32       3.99       0.00       0.00      11.32       2.19     -10.00       8.90    5.036  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9218_2.mol2'             'ZINC33457005'
     48.89     -59.25       2.00       0.00       0.00       7.96       1.36     -10.00       4.32    2.884  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9219_2.mol2'             'ZINC33457008'
     46.58     -47.12       3.54       0.00       0.00       9.51       0.17     -10.00       8.68    4.836  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9220_2.mol2'             'ZINC33457009'
     40.98     -51.85       0.00       0.00       0.00       0.00       1.14     -10.00       1.25    5.064  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9221_1.mol2'             'ZINC36789791'
     48.07     -48.90       0.00       0.00       0.00       0.00       0.93      -0.00       1.04    2.520  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9222_5.mol2'             'ZINC36813156'
     53.32     -51.81       0.94       0.00       0.00       0.00       0.97      -0.00       0.62    5.488  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9223_1.mol2'             'ZINC36991701'
     59.30     -57.03       1.00       0.00       0.00       0.00       1.87      -0.00       2.99    6.240  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9224_2.mol2'             'ZINC37581322'
     45.38     -44.27       1.00       0.00       0.00       0.00       0.97      -0.00       0.03    4.444  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9225_1.mol2'             'ZINC05276471'
     44.45     -52.52       0.88       0.00       0.00       0.04       1.47     -10.00       2.28    3.324  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9226_3.mol2'             'ZINC37971276'
     44.96     -53.88       1.00       0.00       0.00       0.01       2.14     -10.00       2.37    3.448  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9227_5.mol2'             'ZINC37972297'
     43.09     -41.46       1.57       0.00       0.00       0.00       1.57      -0.00       0.07    3.568  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9228_4.mol2'             'ZINC39531700'
     44.04     -52.49       1.00       0.00       0.00       0.00       1.55     -10.00       0.52    8.120  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9229_1.mol2'             'ZINC40774023'
     56.15     -56.21       1.00       0.00       0.00       1.03       1.06      -0.00       0.01    3.236  '/tmp/tmpss1ERn/gold_soln_decoys_final_m9230_1.mol2'             'ZINC41116867'
