# File containing a listing of the fitness of the top-ranked
# individual for each ligand docked in GOLD.
#
# Format is:
#
#     Score     S(PLP)   S(hbond)     S(cho)   S(metal)  DE(clash)   DE(tors)    DE(con)     intcor     time                               File name                Ligand name

     51.60     -57.09       1.00       0.00       0.00      24.57       1.93      -0.00      19.95    0.588  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6819_4.mol2'             'ZINC23038424'
     52.68     -46.37       2.67       0.00       0.00       5.10       1.71      -0.00       6.82    0.592  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6820_4.mol2'             'ZINC28048657'
     64.49     -68.06       2.66       0.00       0.00       0.00       2.31     -10.00       2.80    0.688  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6821_3.mol2'             'ZINC04352872'
     58.02     -54.36       2.09       0.00       0.00      38.28       0.68      -0.00      37.02    0.432  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6822_2.mol2'             'ZINC38959698'
     42.94     -61.19       0.00       0.00       0.00      10.10       1.68     -10.00       5.21    0.508  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6823_3.mol2'             'ZINC39301683'
     65.00     -71.04       0.13       0.00       0.00       4.85       3.04      -0.00       4.51    0.524  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6824_4.mol2'             'ZINC39533969'
     64.13     -61.15       2.00       0.00       0.00       0.70       1.88      -0.00       1.45    0.400  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6825_2.mol2'             'ZINC39773345'
     57.58     -59.52       0.00       0.14       0.00      36.92       0.92      -0.00      36.39    0.480  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6826_4.mol2'             'ZINC40684308'
     12.01      -8.25       2.85       0.00       0.00      21.52       0.75      -0.00      18.20    0.548  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6827_1.mol2'             'ZINC40688692'
     58.89     -66.77       0.00       1.00       0.00       0.00       3.12     -10.00       5.36    0.376  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6828_5.mol2'             'ZINC40702027'
     50.95     -59.39       0.00       0.53       0.00      34.54       0.61     -10.00      35.72    0.436  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6829_2.mol2'             'ZINC40758285'
     45.19     -56.25       0.00       0.00       0.00      17.18       3.55     -10.00      22.64    0.424  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6830_2.mol2'             'ZINC40758766'
     45.06     -50.45       0.98       1.16       0.00      17.37       1.60     -10.00      18.76    0.412  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6831_4.mol2'             'ZINC40760987'
     48.84     -55.83       0.00       1.05       0.00      34.59       0.65     -10.00      35.76    0.392  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6832_3.mol2'             'ZINC40777767'
     63.16     -70.87       0.00       0.81       0.00      18.32       2.43     -10.00      22.96    0.480  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6833_3.mol2'             'ZINC40797465'
     42.79     -49.18       2.00       0.00       0.00       1.89       5.24     -10.00       9.98    0.472  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6834_5.mol2'             'ZINC40800869'
     31.12     -47.07       0.22       0.00       0.00      24.68       3.88     -10.00      25.82    0.516  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6835_5.mol2'             'ZINC40800869'
     34.23     -30.15       1.39       0.00       0.00       4.78       0.66      -0.00       5.17    0.792  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6836_1.mol2'             'ZINC43553256'
     42.07     -52.17       0.00       0.00       0.00      14.20       1.16     -10.00      15.60    0.480  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6837_1.mol2'             'ZINC44165843'
     41.49     -52.30       0.00       0.00       0.00      14.32       0.72     -10.00      14.94    0.488  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6838_4.mol2'             'ZINC44169128'
     52.16     -62.06       0.74       0.00       0.00      18.66       2.45     -10.00      20.91    0.564  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6839_1.mol2'             'ZINC45253332'
     43.27     -48.60       1.97       0.00       0.00       0.00       2.42     -10.00       3.61    0.520  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6840_5.mol2'             'ZINC03832099'
     45.13     -55.36       0.00       0.00       0.00       2.84       1.74     -10.00       6.09    0.480  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6841_4.mol2'             'ZINC49784424'
     40.24     -52.60       0.00       0.00       0.00       0.00       1.31     -10.00       0.26    0.324  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6842_4.mol2'             'ZINC33362284'
     52.21     -47.32       1.71       0.00       0.00      16.80       2.75      -0.00      21.80    0.272  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6843_1.mol2'             'ZINC59170385'
     41.77     -38.85       2.26       0.00       0.00      18.49       3.95      -0.00      22.54    0.568  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6844_5.mol2'             'ZINC59170401'
     54.21     -51.62       0.90       0.00       0.00       0.00       1.51      -0.00       2.89    0.464  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6845_5.mol2'             'ZINC59350327'
     48.22     -54.98       1.30       0.00       0.00       0.00       1.72     -10.00       2.71    0.336  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6846_1.mol2'             'ZINC59460645'
     47.74     -56.19       1.00       0.00       0.00       4.79       1.44     -10.00       6.22    0.552  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6847_5.mol2'             'ZINC62613459'
     51.86     -62.83       0.19       0.00       0.00       0.00       1.98     -10.00       2.43    0.472  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6848_5.mol2'             'ZINC63166523'
     45.93     -56.55       0.00       0.00       0.00       4.71       1.20     -10.00       6.49    0.572  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6849_1.mol2'             'ZINC63744055'
     40.79     -38.68       1.00       0.00       0.00      14.43       0.54      -0.00      14.62    0.308  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6850_2.mol2'             'ZINC04754177'
     33.23     -45.22       1.00       0.00       0.00       3.52       2.85     -10.00       4.23    0.548  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6851_5.mol2'             'ZINC06146292'
     38.04     -53.52       1.37       0.00       0.00      10.95       0.97     -10.00       3.30    0.516  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6852_3.mol2'             'ZINC09767761'
     60.12     -70.61       0.00       0.00       0.00      38.04       0.24     -10.00      38.05    0.400  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6853_2.mol2'             'ZINC10156517'
     40.44     -52.16       0.07       0.00       0.00       5.94       3.42     -10.00       9.95    0.556  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6854_1.mol2'             'ZINC11291838'
     41.34     -53.62       0.00       0.00       0.00       0.00       3.01     -10.00       3.42    0.520  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6855_2.mol2'             'ZINC12605403'
     52.88     -53.79       0.00       0.00       0.00       0.00       2.88      -0.00       4.75    0.528  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6856_2.mol2'             'ZINC08453900'
     56.99     -54.55       1.00       0.00       0.00       0.06       1.01      -0.00       1.53    0.540  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6857_1.mol2'             'ZINC20710317'
     77.87     -75.19       1.00       0.00       0.00       0.00       1.53      -0.00       2.51    0.564  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6858_2.mol2'             'ZINC20872428'
     70.92     -69.73       0.99       0.00       0.00       0.31       1.92      -0.00       2.37    0.564  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6859_2.mol2'             'ZINC20873496'
     35.78     -46.02       0.00       0.00       0.00       4.68       1.94     -10.00       8.31    0.616  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6860_3.mol2'             'ZINC22635335'
     38.45     -44.73       1.45       0.00       0.00       1.10       1.26     -10.00       2.96    0.572  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6861_5.mol2'             'ZINC02793791'
     50.91     -68.47       0.00       0.00       0.00      11.37       1.70     -10.00       5.36    0.720  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6862_2.mol2'             'ZINC01877532'
     57.36     -55.11       0.85       0.00       0.00       0.07       3.27      -0.00       5.15    0.688  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6863_2.mol2'             'ZINC16957850'
     28.12     -42.16       0.09       0.00       0.00       0.13       4.85     -10.00       5.48    0.652  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6864_2.mol2'             'ZINC16957850'
     53.49     -65.42       0.03       0.00       0.00       0.00       1.86     -10.00       1.65    0.384  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6865_1.mol2'             'ZINC32850950'
     39.56     -37.22       1.00       0.00       0.00       0.00       3.02      -0.00       4.23    0.576  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6866_1.mol2'             'ZINC20294941'
     24.08     -37.41       0.00       0.00       0.00       6.88       1.24     -10.00       5.45    0.548  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6867_1.mol2'             'ZINC14158047'
     50.64     -51.11       0.84       0.00       0.00       3.82       4.57      -0.00       9.95    0.556  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6868_2.mol2'             'ZINC38361535'
     52.04     -52.65       1.13       0.00       0.00       1.64       1.74      -0.00       1.13    0.508  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6869_5.mol2'             'ZINC39533343'
     29.04     -39.95       0.00       0.00       0.00      13.43       3.24      -0.00       5.64    0.644  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6870_2.mol2'             'ZINC39533660'
     37.66     -46.38       1.00       0.00       0.00       1.58       2.75     -10.00       5.36    0.636  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6871_5.mol2'             'ZINC39534246'
     52.54     -59.49       1.31       0.00       0.00       0.00       1.64     -10.00       2.39    0.628  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6872_2.mol2'             'ZINC39657697'
     31.13     -32.71       0.00       0.00       0.00       0.01       1.93      -0.00       1.88    0.676  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6873_2.mol2'             'ZINC39657744'
     42.89     -59.28       0.00       0.00       0.00      23.97       1.65     -10.00      20.25    0.428  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6874_1.mol2'             'ZINC40687257'
     37.37     -44.70       0.00       0.90       0.00      34.60       0.61     -10.00      35.78    0.392  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6875_5.mol2'             'ZINC40700985'
     56.12     -64.84       0.76       0.00       0.00      17.21       3.25     -10.00      22.45    0.496  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6876_4.mol2'             'ZINC40702177'
     43.24     -54.94       0.00       0.00       0.00      36.37       0.55     -10.00      35.77    0.388  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6877_4.mol2'             'ZINC40704100'
     54.51     -53.11       0.99       0.00       0.00       0.00       1.80      -0.00       2.03    0.496  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6878_2.mol2'             'ZINC40720417'
     61.69     -58.93       0.98       0.00       0.00       3.10       1.44      -0.00       5.82    0.584  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6879_4.mol2'             'ZINC40740035'
     34.96     -46.44       0.00       0.00       0.00       2.95       0.74     -10.00       2.88    0.448  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6880_3.mol2'             'ZINC40824092'
     55.40     -65.91       0.00       0.00       0.00      15.22       1.21     -10.00      15.59    0.516  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6881_1.mol2'             'ZINC44163712'
     34.86     -46.69       0.00       0.00       0.00      16.16       1.24     -10.00      16.80    0.508  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6882_5.mol2'             'ZINC44164176'
     34.78     -47.90       0.00       0.00       0.00      16.75       1.06     -10.00      15.75    0.512  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6883_3.mol2'             'ZINC44165662'
     38.67     -48.82       0.00       0.00       0.00      14.31       0.21     -10.00      14.59    0.504  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6884_5.mol2'             'ZINC44165666'
     45.92     -60.38       0.00       0.00       0.00      17.87       0.84     -10.00      14.91    0.472  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6885_2.mol2'             'ZINC44170276'
     73.92     -72.37       1.45       0.00       0.00       3.33       1.47      -0.00       3.12    0.444  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6886_2.mol2'             'ZINC39550599'
     57.00     -58.21       0.00       0.00       0.00      18.10       0.66      -0.00      18.13    0.376  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6887_2.mol2'             'ZINC45626234'
     58.29     -55.44       0.99       0.00       0.00       0.61       1.45      -0.00       3.37    0.624  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6888_2.mol2'             'ZINC58687068'
     40.05     -56.13       0.00       0.00       0.00      24.28       1.76     -10.00      21.72    0.444  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6889_3.mol2'             'ZINC59170378'
     41.47     -37.18       2.25       0.00       0.00      19.67       2.34      -0.00      21.90    0.520  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6890_4.mol2'             'ZINC59170425'
     47.48     -60.05       0.00       0.00       0.00      18.43       2.95     -10.00      21.76    0.468  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6891_5.mol2'             'ZINC59170562'
     48.22     -58.91       0.00       0.00       0.00       3.06       3.34     -10.00       9.04    0.560  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6892_5.mol2'             'ZINC59170679'
     52.62     -62.84       0.00       0.00       0.00      17.39       2.37     -10.00      21.91    0.528  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6893_1.mol2'             'ZINC59170691'
     41.47     -42.94       1.95       0.00       0.00      24.95       2.36      -0.00      22.35    0.540  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6894_5.mol2'             'ZINC59170695'
     67.43     -62.37       1.00       0.80       0.00       3.07       0.85      -0.00       4.43    0.472  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6895_4.mol2'             'ZINC12847177'
     68.65     -64.78       1.23       0.70       0.00       4.50       1.38      -0.00       5.25    0.392  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6896_1.mol2'             'ZINC12849886'
     45.38     -56.14       0.00       0.00       0.00       0.23       1.87     -10.00       3.21    0.584  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6897_4.mol2'             'ZINC63425113'
     33.61     -46.50       0.64       0.00       0.00       7.03       2.32     -10.00       6.33    0.540  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6898_1.mol2'             'ZINC63426854'
     60.58     -58.11       1.00       0.62       0.00       0.01       1.92      -0.00       1.46    0.632  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6899_3.mol2'             'ZINC63552627'
     38.05     -51.24       0.43       0.00       0.00       8.37       1.48     -10.00       4.46    0.572  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6900_1.mol2'             'ZINC64143683'
     31.55     -43.61       0.00       0.00       0.00       3.40       1.15     -10.00       2.75    0.448  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6901_1.mol2'             'ZINC02131445'
     65.09     -62.37       0.94       0.00       0.00       1.13       2.08      -0.00       5.18    0.560  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6902_2.mol2'             'ZINC03359383'
     53.49     -63.66       0.00       0.00       0.00       0.00       1.29     -10.00       2.40    0.460  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6903_2.mol2'             'ZINC06881956'
     45.78     -62.61       0.00       0.00       0.00      12.95       0.57     -10.00       7.26    0.472  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6904_3.mol2'             'ZINC07915324'
     57.55     -65.17       1.95       0.00       0.00       5.04       1.96     -10.00       5.49    0.492  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6905_3.mol2'             'ZINC07915339'
     29.41     -43.11       1.86       0.00       0.00      17.24       1.29     -10.00      10.56    0.420  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6906_3.mol2'             'ZINC00586640'
     54.92     -67.59       0.00       0.00       0.00       0.00       1.98     -10.00       1.29    0.380  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6907_4.mol2'             'ZINC02294482'
     40.38     -52.92       0.00       0.00       0.00       6.70       2.10     -10.00       7.55    0.508  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6908_1.mol2'             'ZINC03416403'
     36.23     -48.34       0.00       0.00       0.00       0.06       3.62     -10.00       5.18    0.428  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6909_4.mol2'             'ZINC10813750'
     49.25     -57.98       1.41       0.00       0.00      12.05       2.47     -10.00      12.16    0.496  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6910_1.mol2'             'ZINC11753731'
     40.98     -51.79       0.00       0.00       0.00       0.73       0.68     -10.00       1.03    0.528  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6911_4.mol2'             'ZINC11774956'
     28.28     -40.31       0.84       0.00       0.00      53.06       3.74     -10.00      55.98    0.668  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6912_5.mol2'             'ZINC02317171'
     47.52     -54.78       0.00       0.00       0.00      10.44       2.54      -0.00       8.25    0.416  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6913_3.mol2'             'ZINC14358002'
     50.85     -61.44       0.00       0.00       0.00      28.15       1.18     -10.00      29.93    0.492  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6914_3.mol2'             'ZINC14543860'
     59.25     -62.41       0.00       0.00       0.00       1.07       2.31      -0.00       2.53    0.484  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6915_4.mol2'             'ZINC14543864'
     40.53     -54.50       0.00       0.00       0.00       3.52       2.67     -10.00       4.39    0.496  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6916_1.mol2'             'ZINC14543865'
     44.75     -55.66       0.00       0.00       0.00       3.05       2.95     -10.00       7.61    0.448  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6917_1.mol2'             'ZINC15946960'
     39.37     -49.55       0.00       0.00       0.00       0.13       1.40     -10.00       2.76    0.544  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6918_2.mol2'             'ZINC20285889'
     40.55     -53.73       0.00       0.00       0.00      18.97       1.79     -10.00      19.37    0.416  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6919_3.mol2'             'ZINC02953144'
     34.25     -48.66       0.00       0.00       0.00       9.35       1.36     -10.00       6.76    0.508  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6920_2.mol2'             'ZINC20807958'
     25.33     -30.50       2.00       0.00       0.00       6.56       1.00     -10.00       7.39    0.512  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6921_5.mol2'             'ZINC20807961'
     50.32     -48.29       0.00       0.91       0.00       1.63       0.61      -0.00       2.15    0.508  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6922_5.mol2'             'ZINC21262954'
     31.48     -43.49       0.00       0.00       0.00       0.79       1.43     -10.00       1.65    0.496  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6923_5.mol2'             'ZINC21263128'
     62.95     -56.73       2.93       0.00       0.00      14.37       2.39      -0.00      16.56    0.472  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6924_3.mol2'             'ZINC27908731'
     32.59     -45.49       0.00       0.00       0.00       4.27       1.18     -10.00       3.08    0.544  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6925_2.mol2'             'ZINC32424849'
     41.73     -52.22       0.78       0.00       0.00       4.03       2.47     -10.00       6.13    0.528  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6926_5.mol2'             'ZINC35746095'
     41.27     -46.49       1.00       0.00       0.00       6.78       1.77      -0.00       2.03    0.528  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6927_3.mol2'             'ZINC18090240'
     39.03     -51.83       0.00       0.00       0.00       0.00       2.20     -10.00       1.50    0.372  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6928_3.mol2'             'ZINC36093629'
     36.82     -47.52       2.06       0.00       0.00       5.72       2.77     -10.00       4.39    0.492  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6929_3.mol2'             'ZINC36393900'
     46.74     -46.01       0.57       0.00       0.00       0.58       0.97      -0.00       0.87    0.404  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6930_1.mol2'             'ZINC09639741'
     56.63     -68.65       0.00       0.00       0.00       5.98       0.58     -10.00       5.13    0.444  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6931_2.mol2'             'ZINC39370986'
     45.05     -53.04       0.77       0.00       0.00       0.00       1.62     -10.00       1.96    0.564  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6932_1.mol2'             'ZINC39696216'
     62.65     -72.01       0.00       0.41       0.00       0.00       3.40     -10.00       5.56    0.472  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6933_2.mol2'             'ZINC40661729'
     46.46     -57.05       0.00       0.00       0.00       0.00       0.45     -10.00       0.32    0.392  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6934_3.mol2'             'ZINC44168150'
     54.96     -65.69       0.80       0.00       0.00       0.29       2.33     -10.00       1.58    0.448  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6935_3.mol2'             'ZINC20562325'
     55.11     -64.54       0.83       0.00       0.00       0.00       2.24     -10.00       1.75    0.436  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6936_1.mol2'             'ZINC20562328'
     63.42     -59.67       2.36       0.00       0.00       1.36       2.54      -0.00       3.09    0.456  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6937_2.mol2'             'ZINC19840890'
     33.58     -40.77       1.39       0.00       0.00       0.00       1.28     -10.00       1.19    0.556  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6938_5.mol2'             'ZINC19320470'
     20.99     -31.50       0.00       0.00       0.00       0.00       2.17     -10.00       3.74    0.456  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6939_3.mol2'             'ZINC59169582'
     17.20     -25.76       2.00       0.00       0.00       7.96       2.06     -10.00       6.42    0.464  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6940_1.mol2'             'ZINC59170307'
     42.28     -52.39       0.00       0.00       0.00       4.09       0.77     -10.00       5.52    0.404  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6941_3.mol2'             'ZINC12844444'
     42.86     -53.18       2.00       0.00       0.00       3.65       2.86     -10.00       3.05    0.528  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6942_3.mol2'             'ZINC59502462'
     53.46     -64.76       0.00       0.00       0.00       1.89       1.09     -10.00       2.77    0.540  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6943_3.mol2'             'ZINC63281144'
     60.94     -66.55       2.00       0.00       0.00       0.01       2.40     -10.00       3.20    0.504  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6944_4.mol2'             'ZINC63589259'
     69.38     -66.02       1.94       0.00       0.00       0.00       1.65      -0.00       0.42    0.472  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6945_1.mol2'             'ZINC63623146'
     55.74     -58.40       0.95       0.00       0.00       0.00       3.62      -0.00       1.30    0.472  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6946_4.mol2'             'ZINC63623148'
     46.30     -51.01       1.67       0.00       0.00      19.11       0.93      -0.00       9.26    0.544  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6947_1.mol2'             'ZINC63743586'
     53.32     -56.86       0.53       0.00       0.00      12.81       1.26      -0.00      10.20    0.372  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6948_5.mol2'             'ZINC63743824'
     58.02     -57.75       1.00       0.00       0.00      12.14       1.10      -0.00      11.60    0.376  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6949_4.mol2'             'ZINC63746837'
     60.55     -63.57       0.00       0.00       0.00       0.00       1.85      -0.00       0.56    0.440  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6950_1.mol2'             'ZINC64175264'
     57.91     -60.42       0.48       0.00       0.00       0.00       2.64      -0.00       0.81    0.424  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6951_1.mol2'             'ZINC02146429'
     66.94     -64.07       1.00       0.00       0.00       0.00       1.25      -0.00       2.38    0.504  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6952_1.mol2'             'ZINC09323340'
     45.74     -58.10       0.00       0.00       0.00       1.48       2.30     -10.00       3.73    0.520  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6953_3.mol2'             'ZINC09344822'
     44.63     -58.15       0.00       0.00       0.00       1.78       1.60     -10.00       1.45    0.360  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6954_5.mol2'             'ZINC03097728'
     44.79     -57.64       0.55       0.00       0.00       3.10       1.72     -10.00       2.05    0.476  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6955_5.mol2'             'ZINC09396299'
     57.58     -68.08       0.08       0.00       0.00       0.09       1.83     -10.00       3.03    0.492  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6956_5.mol2'             'ZINC10067847'
     62.30     -55.03       2.75       0.00       0.00       0.41       2.62      -0.00       4.67    0.516  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6957_4.mol2'             'ZINC10068177'
     54.47     -65.93       0.00       0.00       0.00       0.00       1.74     -10.00       1.51    0.372  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6958_2.mol2'             'ZINC03138244'
     36.88     -46.28       0.64       0.00       0.00       0.00       1.58     -10.00       1.84    0.536  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6959_3.mol2'             'ZINC12572026'
     58.05     -56.77       0.72       0.00       0.00       0.84       0.37      -0.00       0.71    0.476  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6960_5.mol2'             'ZINC12661491'
     42.62     -55.25       0.00       0.00       0.00       2.68       1.18     -10.00       2.41    0.440  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6961_4.mol2'             'ZINC12661768'
     46.10     -57.96       0.00       0.00       0.00      25.21       2.06     -10.00      27.46    0.452  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6962_3.mol2'             'ZINC12661770'
     42.94     -46.80       2.09       0.00       0.00       0.00       0.82     -10.00       1.14    0.320  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6963_1.mol2'             'ZINC16310833'
     35.62     -48.27       0.00       0.00       0.00      10.11       1.46      -0.00       0.25    0.360  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6964_3.mol2'             'ZINC19801742'
     43.43     -44.16       0.44       0.00       0.00      17.08       3.00      -0.00      21.02    0.244  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6965_1.mol2'             'ZINC20285627'
     28.94     -29.89       0.96       0.00       0.00       1.84       1.56      -0.00       0.84    0.276  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6966_1.mol2'             'ZINC27833111'
     54.64     -57.24       0.00       0.00       0.00       0.00       2.64      -0.00       2.67    0.416  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6967_5.mol2'             'ZINC34734879'
     61.87     -63.48       0.00       0.00       0.00       0.01       2.39      -0.00       3.19    0.428  '/tmp/tmpkJh2xL/gold_soln_decoys_final_m6968_2.mol2'             'ZINC34734881'
